hotel_id,hotel_name,hotel_URL,img_URL,street_address,city
252565,Palazzo Priuli,http://www.tripadvisor.com/ShowUserReviews-g187870-d252565-Reviews-Palazzo_Priuli-Venice_Veneto.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/4d/2a/4d2a6244e01f64b6914132484d5bbab84large.jpg,Castello 4979/b Fondamenta de l'Osmarin,Venice
252572,Barefoot'n in the Keys,http://www.tripadvisor.com/ShowUserReviews-g34352-d252572-Reviews-Barefoot_n_in_the_Keys-Kissimmee_Florida.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/69/a5/69a5beaa1f8c28eebf1677adadb65bfc6large.jpg,2750 Florida Plaza Boulevard,Kissimmee
252595,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252595-r853592-Hotel_Suites_Porto_Novo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252598,Holiday Inn Mexico City Tlalpan Churubusco,http://www.tripadvisor.com/ShowUserReviews-g150800-d252598-Reviews-Holiday_Inn_Mexico_City_Tlalpan_Churubusco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/f2/09/f20918b70b022fa9360f20871f7296b97large.jpg,Calzada Tlalpan No 1507,Mexico City
252601,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252601-r22880598-Hotel_Del_Principado-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252603,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252603-r23219390-Hotel_Diligencias-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252605,Hotel El Diplomatico,http://www.tripadvisor.com/ShowUserReviews-g150800-d252605-Reviews-Hotel_El_Diplomatico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/11/47/11474e7bc54f814053f99d0db41e58fc3large.jpg,Avenida Insurgentes Sur 1105,Mexico City
252607,Hotel El Salvador,http://www.tripadvisor.com/ShowUserReviews-g150800-d252607-Reviews-Hotel_El_Salvador-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/photo-o/01/c0/79/f9/hotel-el-salvador-thumbnail.jpg,Rep del Salvador,Mexico City
252608,Hotel Finisterre,http://www.tripadvisor.com/ShowUserReviews-g150800-d252608-Reviews-Hotel_Finisterre-Mexico_City_Central_Mexico_and_Gulf_Coast.html,,Calzada de Tlalpan,Mexico City
252612,Hotel Fleming,http://www.tripadvisor.com/ShowUserReviews-g150800-d252612-Reviews-Hotel_Fleming-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://static.booking.com/images/hotel/250x200/297/2977961.jpg?TAAuthorName=BookingsOrgThumbnailsFree,Revillagigedo 35,Mexico City
252613,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252613-r22546193-Hotel_Frimont-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252621,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252621-r1091461-Hotel_Jardin_Amazonas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252622,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252622-r21159722-Hotel_Jena-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252631,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252631-r18578822-Hotel_Marbella-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252632,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252632-r18741725-Hotel_Marlowe-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252637,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252637-r14582867-Hotel_Milan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252638,Hotel Monte Real,http://www.tripadvisor.com/ShowUserReviews-g150800-d252638-Reviews-Hotel_Monte_Real-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/b1/d6/b1d64bac55fa7836b064f2d4e9c195c83large.jpg,Revillagigedo,Mexico City
252639,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252639-r14244099-Hotel_Montreal-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252640,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252640-r822489-Hotel_Oslo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252641,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252641-r7195969-Hotel_Palace-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252644,Hotel Roosevelt,http://www.tripadvisor.com/ShowUserReviews-g150800-d252644-Reviews-Hotel_Roosevelt-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/photo-s/02/3e/e0/11/fachada.jpg,Insurgentes Sur,Mexico City
252648,Hotel Polanco,http://www.tripadvisor.com/ShowUserReviews-g150800-d252648-Reviews-Hotel_Polanco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/ac/11/ac117db8e8c0c3bff3ec2677be74a1403large.jpg,Edgar Allan Poe 8,Mexico City
252649,null,http://www.tripadvisor.com/ShowUserReviews-g150800-d252649-r13796526-Hotel_Premier-Mexico_City_Central_Mexico_and_Gulf_Coast.html,null,null,null
252650,Hotel Principal,http://www.tripadvisor.com/ShowUserReviews-g150800-d252650-Reviews-Hotel_Principal-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/photo-o/01/c0/79/f6/hotel-principal-thumbnail.jpg,Bolivar,Mexico City
252734,River Palace Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d252734-Reviews-River_Palace_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/9b/21/9b21f5e826ab507642bba31478df74031large.jpg,Via Flaminia,Rome
252806,Hotel Le Breton,http://www.tripadvisor.com/ShowUserReviews-g155032-d252806-Reviews-Hotel_Le_Breton-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/bd/5a/bd5a86eb83fd7f91beb4f660a9bae8b41large.jpg,1609 Saint-Hubert St.,Montreal
252807,Hotel St-Denis,http://www.tripadvisor.com/ShowUserReviews-g155032-d252807-Reviews-Hotel_St_Denis-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/c8/46/c846de71833dde1c4a76573ad5ef86618large.jpg,1254 St-Denis,Montreal
252808,Hotel Terrasse Royale,http://www.tripadvisor.com/ShowUserReviews-g155032-d252808-Reviews-Hotel_Terrasse_Royale-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/c3/38/c338cb0fb051becd92f63f555f910fcd3large.jpg,5225 Cote-des-Neiges,Montreal
252809,Hotel Viger,http://www.tripadvisor.com/ShowUserReviews-g155032-d252809-Reviews-Hotel_Viger-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/b6/05/b6053a8fa47e9b5125da51173e59366c4large.jpg,1001 Saint-Hubert St,Montreal
252811,null,http://www.tripadvisor.com/ShowUserReviews-g60713-d252811-r20356883-America_s_Best_Inn_San_Francisco-San_Francisco_California.html,null,null,null
252869,Wyndham Grand Desert,http://www.tripadvisor.com/ShowUserReviews-g45963-d252869-Reviews-Wyndham_Grand_Desert-Las_Vegas_Nevada.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/d5/1a/d51a5823d4679cadc42a15115527a8f23large.jpg,265E. Harmon Avenue,Las Vegas
252969,null,http://www.tripadvisor.com/ShowUserReviews-g34438-d252969-r23347481-Days_Inn_Miami_Westland_Mall-Miami_Florida.html,null,null,null
253097,Florida,http://www.tripadvisor.com/ShowUserReviews-g187791-d253097-Reviews-Florida-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/9d/c1/9dc1f0d674cbbad6e1208ef65dfa1e1a5large.jpg,Via Cola di Rienzo 243,Rome
253117,Hotel St. Georges Lafayette,http://www.tripadvisor.com/ShowUserReviews-g187147-d253117-Reviews-Hotel_St_Georges_Lafayette-Paris_Ile_de_France.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/f6/f4/f6f45da06a469391af57eef5a71d6ae64large.jpg,11 Rue Victor Masse,Paris
253132,Orchard Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d253132-Reviews-Orchard_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/f7/d0/f7d0dcc6e0bd37f543756370611d15ff3large.jpg,86-90 Sussex Gardens,London
253139,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d253139-r20565500-Hotel_La_Gioconda-Florence_Tuscany.html,null,null,null
253150,The Ascot Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d253150-Reviews-The_Ascot_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/22/11/2211c5241934503ec72631334d5ec0163large.jpg,11 Craven Road,London
253152,Eur Suite Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d253152-Reviews-Eur_Suite_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/06/43/0643ef0fc8f1cb6304a9c479cef6bed29large.jpg,Via Prezzolini 5,Rome
253154,Hotel Santa Costanza,http://www.tripadvisor.com/ShowUserReviews-g187791-d253154-Reviews-Hotel_Santa_Costanza-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/7a/68/7a68b13d2277d6d2f6b2dbbbd7a79bf15large.jpg,Viale XXI Aprile 4,Rome
253176,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d253176-r20853768-Comfort_Hotel_Frankfurt_City_Centre-Frankfurt_Hesse.html,null,null,null
253177,null,http://www.tripadvisor.com/ShowUserReviews-g187337-d253177-r18156904-Luxor_Hotel-Frankfurt_Hesse.html,null,null,null
253188,Rembrandtplein Hotel,http://www.tripadvisor.com/ShowUserReviews-g188590-d253188-Reviews-Rembrandtplein_Hotel-Amsterdam_Noord_Holland.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/46/e5/46e5c18cc78d17f421e25bc25764b1b06large.jpg,Groenburgwal 27,Amsterdam
2532186,Madera Hong Kong,http://www.tripadvisor.com/ShowUserReviews-g294217-d2532186-Reviews-Madera_Hong_Kong-Hong_Kong.html,http://media-cdn.tripadvisor.com/media/photo-s/02/6f/c5/c7/hotel-exterior.jpg,No.1 Cheong Lok Street,Hong Kong
253241,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d253241-r21109955-Airport_Hotel-Florence_Tuscany.html,null,null,null
253306,Jet Motel,http://www.tripadvisor.com/ShowUserReviews-g60878-d253306-Reviews-Jet_Motel-Seattle_Washington.html,,17300 International Blvd. / Pacific Hwy. S,Seattle
253333,Leisure Country Inn,http://www.tripadvisor.com/ShowUserReviews-g44160-d253333-Reviews-Leisure_Country_Inn-Branson_Missouri.html,http://media-cdn.tripadvisor.com/media/photo-o/01/bd/ff/85/leisure-country-inn-thumbnail.jpg,3350 West Hwy 76,
253364,null,http://www.tripadvisor.com/ShowUserReviews-g188590-d253364-r16649239-Golden_Tulip_Amsterdam_Zaandam-Amsterdam_Noord_Holland.html,null,null,null
253435,Casa di Santa Brigida,http://www.tripadvisor.com/ShowUserReviews-g187791-d253435-Reviews-Casa_di_Santa_Brigida-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-o/01/c0/5f/1a/casa-di-santa-brigida.jpg,Via Monserato 54,Rome
253436,Hotel Giuliana,http://www.tripadvisor.com/ShowUserReviews-g187791-d253436-Reviews-Hotel_Giuliana-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/88/92/8892d83ce5507f6cbb2aad349296fc201large.jpg,Via Agostino Depretis 70,Rome
253439,Residenza Paolo VI,http://www.tripadvisor.com/ShowUserReviews-g187791-d253439-Reviews-Residenza_Paolo_VI-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/02/37/86/a9/terrazza.jpg,Via Paolo VI 29,Rome
253590,Tryp Barcelona Aeropuerto,http://www.tripadvisor.com/ShowUserReviews-g187497-d253590-Reviews-Tryp_Barcelona_Aeropuerto-Barcelona_Catalonia.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/e3/0e/e30e847f1bb4c318fa09fb98763821df6large.jpg,Parque De Negocios Mas Blau II,Barcelona
253693,Hotel Miramar,http://www.tripadvisor.com/ShowUserReviews-g147320-d253693-Reviews-Hotel_Miramar-San_Juan_Puerto_Rico.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/8b/d6/8bd6e379e97bca1e47d9a82a19457ac010large.jpg,606 Ponce de Leon Avenue,San Juan
253775,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d253775-r20433602-Hotel_Abaco-Florence_Tuscany.html,null,null,null
253833,null,http://www.tripadvisor.com/ShowUserReviews-g187895-d253833-r7710313-Flora_Hotel-Florence_Tuscany.html,null,null,null
253945,Days Inn Daytona Beach,http://www.tripadvisor.com/ShowUserReviews-g34172-d253945-Reviews-Days_Inn_Daytona_Beach-Daytona_Beach_Florida.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/f8/19/f819ee278f90a74a7b5a0ed0c11e8a4c4large.jpg,544 South Ridgewood Avenue,Daytona Beach
254239,Villas at Disney's Wilderness Lodge,http://www.tripadvisor.com/ShowUserReviews-g34515-d254239-Reviews-Villas_at_Disney_s_Wilderness_Lodge-Orlando_Florida.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/5a/99/5a9995662a9d3d5c32c93bc25ab13ecd1large.jpg,901 Timberline Drive,Orlando
254293,Lighthouse Court,http://www.tripadvisor.com/ShowUserReviews-g34345-d254293-Reviews-Lighthouse_Court-Key_West_Florida_Keys_Florida.html,http://media-cdn.tripadvisor.com/media/photo-s/02/23/ed/e4/deluxe-king-lighthouse.jpg,902 Whitehead Street,
254300,J Street Inn,http://www.tripadvisor.com/ShowUserReviews-g60750-d254300-Reviews-J_Street_Inn-San_Diego_California.html,,222 J Street,San Diego
254348,LHotel,http://www.tripadvisor.com/ShowUserReviews-g155032-d254348-Reviews-LHotel-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/c8/8d/c88df1308403516010f49a5992d908aa8large.jpg,262 St Jacques West,Montreal
254349,La Presidence Deluxe Apartments,http://www.tripadvisor.com/ShowUserReviews-g155032-d254349-Reviews-La_Presidence_Deluxe_Apartments-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/ba/d9/bad9540effd77626f62a8a1d659ce8521large.jpg,505 Sherbrooke St. East,Montreal
254352,Holiday Inn Express Montreal Centre-Ville,http://www.tripadvisor.com/ShowUserReviews-g155032-d254352-Reviews-Holiday_Inn_Express_Montreal_Centre_Ville-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/69/7b/697b8b66325c5357b5be7d4d7627f65419large.jpg,155 Rene Levesque Boulevard East,Montreal
254354,Sofitel Montreal,http://www.tripadvisor.com/ShowUserReviews-g155032-d254354-Reviews-Sofitel_Montreal-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/61/75/6175fec942fcd66dc63c2a6181b5822a12large.jpg,1155 Sherbrooke West,Montreal
254357,Quartier Latin Hotel,http://www.tripadvisor.com/ShowUserReviews-g155032-d254357-Reviews-Quartier_Latin_Hotel-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/3c/91/3c91cd44fc157402821b6b6ed9a6ca928large.jpg,1763 St. Denis,Montreal
254380,Hyatt Hacienda Del Mar,http://www.tripadvisor.com/ShowUserReviews-g147322-d254380-Reviews-Hyatt_Hacienda_Del_Mar-Dorado_Puerto_Rico.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/9a/c4/9ac4ce5c17f2e6191b64ce2108d667544large.jpg,301 Hwy 693,Dorado
254435,Empress Motel,http://www.tripadvisor.com/ShowUserReviews-g41298-d254435-Reviews-Empress_Motel-Ocean_City_Maryland.html,http://media-cdn.tripadvisor.com/media/photo-s/01/dc/93/82/empress-motel.jpg,20th Street and Baltimore Avenue,Ocean City
254436,Spinnaker Motel,http://www.tripadvisor.com/ShowUserReviews-g41298-d254436-Reviews-Spinnaker_Motel-Ocean_City_Maryland.html,http://media-cdn.tripadvisor.com/media/photo-s/01/d2/45/28/spinnaker-motel.jpg,18th Street &amp; Baltimore Avenue,Ocean City
254437,The Waves,http://www.tripadvisor.com/ShowUserReviews-g41298-d254437-Reviews-The_Waves-Ocean_City_Maryland.html,,136th St. and Coastal Highway,Ocean City
254461,Le Place d'Armes Hotel & Suites,http://www.tripadvisor.com/ShowUserReviews-g155032-d254461-Reviews-Le_Place_d_Armes_Hotel_Suites-Montreal_Quebec.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/46/02/46020946f16855662bd78de26fb6ed5c1large.jpg,55 Saint-Jacques W,Montreal
254525,Alexander Hotel London,http://www.tripadvisor.com/ShowUserReviews-g186338-d254525-Reviews-Alexander_Hotel_London-London_England.html,http://media-cdn.tripadvisor.com/media/photo-o/01/c0/1d/db/alexander-hotel-london.jpg,13 Belgrave Road,London
254556,Beaver Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254556-Reviews-Beaver_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/b8/80/b8808861093d0e07989a52034616686a1large.jpg,57-59 Philbeach Gardens,London
254557,Blades Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254557-Reviews-Blades_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/photo-s/02/36/14/f9/exterior.jpg,122 Belgrave Road,London
254560,Brindle House Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254560-Reviews-Brindle_House_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/7a/2d/7a2d6d4694f13948cdfdaa33a25ac9d62large.jpg,1 Warwick Place North,London
254561,Brompton Hotel London,http://www.tripadvisor.com/ShowUserReviews-g186338-d254561-Reviews-Brompton_Hotel_London-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/5f/e3/5fe369c248da9153a91f36e05f755cb61large.jpg,30 Old Brompton Road,London
254565,Georgian Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254565-Reviews-Georgian_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/03/66/0366e21b6df304c8dfbcb88229eaac543large.jpg,87 Gloucester Place,London
254569,Hotel La Place,http://www.tripadvisor.com/ShowUserReviews-g186338-d254569-Reviews-Hotel_La_Place-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/34/80/34808c2657885cd4d2c571c747d23dff5large.jpg,17 Nottingham Place,London
254574,King Solomon Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254574-Reviews-King_Solomon_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/photo-s/01/c6/86/ef/double-room.jpg,155/159 Golders Green Road,London
254575,null,http://www.tripadvisor.com/ShowUserReviews-g186338-d254575-r23286129-Luna_Simone_Hotel-London_England.html,null,null,null
254577,Piccolino Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254577-Reviews-Piccolino_Hotel-London_England.html,,14 Sussex Place,London
254578,Premier West Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254578-Reviews-Premier_West_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/9b/7a/9b7a4db4cdbb8d5005b29659b9292d3e3large.jpg,28 - 34 Glenthorne Rd,London
254585,Montana Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254585-Reviews-Montana_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/cc/6b/cc6bed398c9458352da0592be606462c6large.jpg,67-69 Gloucester Road,London
254605,null,null,null,null,null
254688,Averard Hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254688-Reviews-Averard_Hotel-London_England.html,http://media-cdn.tripadvisor.com/media/photo-o/01/c0/1d/7b/averard-hotel-thumbnail.jpg,10 Lancaster Gate,London
254869,Four Points by Sheraton Barcelona Diagonal,http://www.tripadvisor.com/ShowUserReviews-g187497-d254869-Reviews-Four_Points_by_Sheraton_Barcelona_Diagonal-Barcelona_Catalonia.html,http://media-cdn.tripadvisor.com/media/photo-s/02/26/c0/70/four-points-by-sheraton.jpg,Avenida Diagonal 161-163,Barcelona
254870,H10 Montcada Hotel,http://www.tripadvisor.com/ShowUserReviews-g187497-d254870-Reviews-H10_Montcada_Hotel-Barcelona_Catalonia.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/86/78/8678e2b694c4ec9830999526c1eaf7086large.jpg,Via Laietana 24,Barcelona
254876,Habita,http://www.tripadvisor.com/ShowUserReviews-g150800-d254876-Reviews-Habita-Mexico_City_Central_Mexico_and_Gulf_Coast.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/61/22/61228e8eb49284c7c8eed23c451c8e0a1large.jpg,Avda Presidente Masaryk 201,Mexico City
255192,Aurelius,http://www.tripadvisor.com/ShowUserReviews-g187791-d255192-Reviews-Aurelius-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/photo-s/02/22/2a/a4/aurelius.jpg,458 Via Aurelia,Rome
255194,Alessandrino Hotel,http://www.tripadvisor.com/ShowUserReviews-g187791-d255194-Reviews-Alessandrino_Hotel-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/af/cc/afcc49cf0940343eab81e564c8a8bfce8large.jpg,Via Clemente Alessandrino 9,Rome
255195,Hotel Fiori,http://www.tripadvisor.com/ShowUserReviews-g187791-d255195-Reviews-Hotel_Fiori-Rome_Lazio.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/cd/3b/cd3bf886dc2bbf502b730803ac38389c20large.jpg,Via Nazionale 163,Rome
255205,AH El Parque Hotel,http://www.tripadvisor.com/ShowUserReviews-g187514-d255205-Reviews-AH_El_Parque_Hotel-Madrid.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/79/9a/799a54106f89caa6fc741b505096412c1large.jpg,Diego Ayllon 16,Madrid
255206,Tryp Atocha,http://www.tripadvisor.com/ShowUserReviews-g187514-d255206-Reviews-Tryp_Atocha-Madrid.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/67/77/677756777d7e685267e37da8ea116b9a7large.jpg,Atocha 83,Madrid
255312,Hotel Cohiba,http://www.tripadvisor.com/ShowUserReviews-g150812-d255312-Reviews-Hotel_Cohiba-Playa_del_Carmen_Yucatan_Peninsula.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/25/92/25927300f81c344c6f691ef612304ab71large.jpg,Calle 12 y Primera Norte,Playa del Carmen
255383,null,http://www.tripadvisor.com/ShowUserReviews-g255060-d255383-r23331658-Crowne_Plaza_Hotel_Coogee_Beach_Sydney-Sydney_New_South_Wales.html,null,null,null
255391,Holiday Inn Sydney Airport,http://www.tripadvisor.com/ShowUserReviews-g255060-d255391-Reviews-Holiday_Inn_Sydney_Airport-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/photo-s/01/a8/eb/50/recently-refreshed-queen.jpg,Bourke Road &amp; O'Riordan Street,Sydney
255392,Holiday Inn Old Sydney,http://www.tripadvisor.com/ShowUserReviews-g255060-d255392-Reviews-Holiday_Inn_Old_Sydney-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/5e/c1/5ec1cbec172a24f37aa9bdd0b943d6496large.jpg,55 George St,Sydney
255394,Holiday Inn Potts Point - Sydney,http://www.tripadvisor.com/ShowUserReviews-g255060-d255394-Reviews-Holiday_Inn_Potts_Point_Sydney-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/photo-f/01/8d/3a/6a/holiday-inn-potts-point.jpg,203 Victoria St,Sydney
255395,null,http://www.tripadvisor.com/ShowUserReviews-g255060-d255395-r22710966-Holiday_Inn_Rooty_Hill-Sydney_New_South_Wales.html,null,null,null
255396,Holiday Inn Darling Harbour,http://www.tripadvisor.com/ShowUserReviews-g255060-d255396-Reviews-Holiday_Inn_Darling_Harbour-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/c6/54/c654f5ee8ccb7c199ee76d2330573bd911large.jpg,68 Harbour St,Sydney
255423,Cambridge Hotel Sydney,http://www.tripadvisor.com/ShowUserReviews-g255060-d255423-Reviews-Cambridge_Hotel_Sydney-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/photo-s/01/bb/e3/88/deluxe-room.jpg,212 Riley Street,Sydney
255425,Vibe Hotel Sydney,http://www.tripadvisor.com/ShowUserReviews-g255060-d255425-Reviews-Vibe_Hotel_Sydney-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/photo-s/01/d1/78/40/vibe-hotel-sydney-hotel.jpg,111 Goulburn Street,Sydney
2554768,ibis Madrid Centro Las Ventas,http://www.tripadvisor.com/ShowUserReviews-g187514-d2554768-Reviews-Ibis_Madrid_Centro_Las_Ventas-Madrid.html,http://media-cdn.tripadvisor.com/media/photo-s/02/60/08/75/habitacion-ibis-con-suelo.jpg,C Julio Camba 1 Esq Alcala,Madrid
2555768,Seaside Hotel Waikiki,http://www.tripadvisor.com/ShowUserReviews-g60982-d2555768-Reviews-Seaside_Hotel_Waikiki-Honolulu_Oahu_Hawaii.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/25/51/255128ca46a911a2058655a36661fe8b1large.jpg,342 Seaside Ave,Honolulu
255650,Hilton Sydney,http://www.tripadvisor.com/ShowUserReviews-g255060-d255650-Reviews-Hilton_Sydney-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/photo-s/02/33/28/b5/hilton-sydney-relaxation.jpg,488 George St,Sydney
255651,null,http://www.tripadvisor.com/ShowUserReviews-g255060-d255651-r23022591-Mercure_Hotel_Sydney_Airport-Sydney_New_South_Wales.html,null,null,null
255673,Sydney Marriott Hotel,http://www.tripadvisor.com/ShowUserReviews-g255060-d255673-Reviews-Sydney_Marriott_Hotel-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/photo-s/01/91/80/24/lobby.jpg,36 College Street,Sydney
255674,Marriott Sydney Harbour at Circular Quay,http://www.tripadvisor.com/ShowUserReviews-g255060-d255674-Reviews-Marriott_Sydney_Harbour_at_Circular_Quay-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/photo-s/02/26/f3/e1/exterior-harbour-view.jpg,30 Pitt Street,Sydney
255863,BEST WESTERN PLUS Hotel Stellar,http://www.tripadvisor.com/ShowUserReviews-g255060-d255863-Reviews-BEST_WESTERN_PLUS_Hotel_Stellar-Sydney_New_South_Wales.html,http://media-cdn.tripadvisor.com/media/ProviderThumbnails/dirs/ce/a1/cea1f09e4895e62559902bd641296a197large.jpg,4 Wentworth Avenue,Sydney
255864,null,http://www.tripadvisor.com/ShowUserReviews-g255060-d255864-r22492319-Hotel_Unilodge_Sydney-Sydney_New_South_Wales.html,null,null,null
